product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
652W2759BLKZ,Bernardo Coat in Wool,"$4,750",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/652W2759BLKZ_600x.jpg?v=1714250339, //www.therow.com/cdn/shop/files/652W2759BLKF_600x.jpg?v=1712684039",/products/bernardo-coat-black,,"$4,750",,No,men_ready_to_wear.html
685K579BLKZ,Issio Top in Cotton,$590,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/685K579BLKZ_600x.jpg?v=1714249766, //www.therow.com/cdn/shop/files/685K579BLKF_600x.jpg?v=1712686499",/products/issio-top-black,,$590,,No,men_ready_to_wear.html
675K579BLKZ,Mellow Pants in Cotton,$490,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/675K579BLKZ_600x.jpg?v=1714250390, //www.therow.com/cdn/shop/files/675K579BLKF_600x.jpg?v=1712687635",/products/mellow-pants-black,,$490,,Yes,men_ready_to_wear.html
651W2759BLKZ,Bemidi Pant in Wool,"$1,090",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/651W2759BLKZ_600x.jpg?v=1714253806, //www.therow.com/cdn/shop/files/651W2759BLKF_600x.jpg?v=1712683967",/products/bemidi-pant-black,,"$1,090",,No,men_ready_to_wear.html
649W3032NVYZ,Argo Coat in Virgin Wool,"$4,750",men_ready_to_wear,"//www.therow.com/cdn/shop/files/649W3032NVYZ_600x.jpg?v=1713882453, //www.therow.com/cdn/shop/files/649W3032NVYF_600x.jpg?v=1713882453",/products/argo-coat-blue,,"$4,750",,No,men_ready_to_wear.html
658W3035NVYZ,Eligio Jacket in Virgin Wool,"$2,950",men_ready_to_wear,"//www.therow.com/cdn/shop/files/658W3035NVYZ_600x.jpg?v=1712684942, //www.therow.com/cdn/shop/files/658W3035NVYF_600x.jpg?v=1712684942",/products/eligio-jacket-blue,,"$2,950",,No,men_ready_to_wear.html
660W3095SLBZ,Este Shirt in Cotton,"$1,550",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/660W3095SLBZ_600x.jpg?v=1714249963, //www.therow.com/cdn/shop/files/660W3095SLBF_600x.jpg?v=1712685418",/products/este-shirt-blue,,"$1,550",,No,men_ready_to_wear.html
657W3035NVYZ,Donatello Pant in Virgin Wool,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/657W3035NVYZ_600x.jpg?v=1714250007, //www.therow.com/cdn/shop/files/657W3035NVYF_600x.jpg?v=1712684870",/products/donatello-pant-blue,,"$1,250",,No,men_ready_to_wear.html
658W3038GTPZ,Eligio Jacket in Wool,"$3,650",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/658W3038GTPZ_600x.jpg?v=1714252695, //www.therow.com/cdn/shop/files/658W3038GTPF_600x.jpg?v=1713555081",/products/eligio-jacket-grey,,"$3,650",,No,men_ready_to_wear.html
682W2439WHTZ,Valio Shirt in Cotton,"$1,490",men_ready_to_wear,"//www.therow.com/cdn/shop/files/682W2439WHTZ_600x.jpg?v=1713555193, //www.therow.com/cdn/shop/files/682W2439WHTD_600x.jpg?v=1713555208",/products/valio-shirt-white,,"$1,490",,No,men_ready_to_wear.html
657W3038GTPZ,Donatello Pant in Wool,"$1,490",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/657W3038GTPZ_600x.jpg?v=1714251906, //www.therow.com/cdn/shop/files/657W3038GTPF_600x.jpg?v=1712684838",/products/donatello-pant-beige,,"$1,490",,No,men_ready_to_wear.html
650Y743AGDZ,Balthus Polo in Llama and Silk,"$2,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/650Y743AGDZ_600x.jpg?v=1714253745, //www.therow.com/cdn/shop/files/650Y743AGDF_600x.jpg?v=1712683647",/products/balthus-polo-agenda,,"$2,250",,No,men_ready_to_wear.html
683Y756PLIZ,Vico Top in Wool and Silk,"$1,390",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/683Y756PLIZ_600x.jpg?v=1714253709, //www.therow.com/cdn/shop/files/683Y756PLIF_600x.jpg?v=1712689446",/products/vico-top-pale-lime,,"$1,390",,Yes,men_ready_to_wear.html
665W3152DBEZ,Amman Jacket in Mohair and Wool,"$3,550",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/665W3152DBEZ_600x.jpg?v=1714249882, //www.therow.com/cdn/shop/files/665W3152DBEF_600x.jpg?v=1712683419",/products/amman-jacket-beige,,"$3,550",,No,men_ready_to_wear.html
685K579REDZ,Issio Top in Cotton,$590,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/685K579REDZ_600x.jpg?v=1714251762, //www.therow.com/cdn/shop/files/685K579REDF_600x.jpg?v=1712686519",/products/issio-top-red,,$590,,Yes,men_ready_to_wear.html
679W3152DBEZ,Saverio Pant in Mohair and Wool,"$1,550",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/679W3152DBEZ_600x.jpg?v=1714249705, //www.therow.com/cdn/shop/files/679W3152DBEF_600x.jpg?v=1712688214",/products/saverio-pant-beige,,"$1,550",,No,men_ready_to_wear.html
669W2859BLKZ,Herman Jacket in Wool,"$3,590",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/669W2859BLKZ_600x.jpg?v=1714253059, //www.therow.com/cdn/shop/files/669W2859BLKF_600x.jpg?v=1712686300",/products/herman-jacket-black,,"$3,590",,No,men_ready_to_wear.html
685K579WHTZ,Issio Top in Cotton,$590,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/685K579WHTZ_600x.jpg?v=1714253023, //www.therow.com/cdn/shop/files/685K579WHTF_600x.jpg?v=1712686541",/products/issio-top-white,,$590,,No,men_ready_to_wear.html
648W2859BLKZ,Albion Pant in Virgin Wool,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/648W2859BLKZ_600x.jpg?v=1714252971, //www.therow.com/cdn/shop/files/648W2859BLKF_600x.jpg?v=1712683151",/products/albion-pant-black,,"$1,250",,No,men_ready_to_wear.html
663Y746ODGZ,Flavio Top in Silk and Cotton,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/663Y746ODGZ_600x.jpg?v=1714253203, //www.therow.com/cdn/shop/files/663Y746ODGF_600x.jpg?v=1712700366",/products/flavio-top-old-grey,,"$1,250",,No,men_ready_to_wear.html
659Y743BROZ,Ennio Top in Llama and Silk,"$1,190",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/659Y743BROZ_600x.jpg?v=1714251089, //www.therow.com/cdn/shop/files/659Y743BROF_600x.jpg?v=1712685071",/products/ennio-top-brown,,"$1,190",,No,men_ready_to_wear.html
656Y743BROZ,Darvi Pant in Llama and Silk,"$1,690",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/656Y743BROZ_600x.jpg?v=1714251058, //www.therow.com/cdn/shop/files/656Y743BROF_600x.jpg?v=1712684512",/products/darvi-pant-brown,,"$1,690",,No,men_ready_to_wear.html
659Y743SEAZ,Ennio Top in Llama and Silk,"$1,190",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/659Y743SEAZ_600x.jpg?v=1714250932, //www.therow.com/cdn/shop/files/659Y743SEAF_600x.jpg?v=1712685097",/products/ennio-top-seashell,,"$1,190",,No,men_ready_to_wear.html
656Y743SEAZ,Darvi Pant in Llama and Silk,"$1,690",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/656Y743SEAZ_600x.jpg?v=1714250903, //www.therow.com/cdn/shop/files/656Y743SEAF_600x.jpg?v=1712684538",/products/darvi-pant-seashell,,"$1,690",,No,men_ready_to_wear.html
681Y748DRNZ,Tiago Top in Cotton and Cashmere,"$1,350",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/681Y748DRNZ_600x.jpg?v=1714355747, //www.therow.com/cdn/shop/files/681Y748DRNF_f17e127b-7b60-4ca7-bfa8-9ec70bd7336f_600x.jpg?v=1714355747",/products/tiago-top-blue,,"$1,350",,No,men_ready_to_wear.html
651W3035NVYZ,Bemidi Pant in Virgin Wool,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/651W3035NVYZ_600x.jpg?v=1714252812, //www.therow.com/cdn/shop/files/651W3035NVYF_600x.jpg?v=1712684000",/products/bemidi-pant-blue,,"$1,050",,Yes,men_ready_to_wear.html
681Y748REDZ,Tiago Top in Cotton and Cashmere,"$1,350",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/681Y748REDZ_600x.jpg?v=1714355870, //www.therow.com/cdn/shop/files/681Y748REDF_6dd501f6-b8be-4713-86ba-1a0da442e2c2_600x.jpg?v=1714355870",/products/tiago-top-red,,"$1,350",,No,men_ready_to_wear.html
604W2352BLKZ,Burt Jean in Denim,$690,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/604W2352BLKZ_600x.jpg?v=1714253373, //www.therow.com/cdn/shop/files/604W2352BLKF_600x.jpg?v=1712684198",/products/burt-jean-black,,$690,,No,men_ready_to_wear.html
668K579BLKZ,Haru Top in Cotton,$650,men_ready_to_wear,"//www.therow.com/cdn/shop/files/668K579BLKZ_600x.jpg?v=1714395882, //www.therow.com/cdn/shop/files/668K579BLKF_600x.jpg?v=1714395848",/products/haru-top-black,,$650,,No,men_ready_to_wear.html
626W2980ODGZ,Keenan Pant in Cotton and Linen,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/626W2980ODGZ_600x.jpg?v=1714251685, //www.therow.com/cdn/shop/files/626W2980ODGF_600x.jpg?v=1712686779",/products/keenan-pant-old-grey,,"$1,050",,No,men_ready_to_wear.html
651W3095SLBZ,Bemidi Pant in Cotton,$890,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/651W3095SLBZ_600x.jpg?v=1714253979, //www.therow.com/cdn/shop/files/651W3095SLBF_6c7d34fe-bd02-45f5-9be9-826a85f8f34e_600x.jpg?v=1713382474",/products/bemidi-pant-blue-1,,$890,,No,men_ready_to_wear.html
681Y748KHKZ,Tiago Top in Cotton and Cashmere,"$1,350",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/681Y748KHKZ_600x.jpg?v=1714355826, //www.therow.com/cdn/shop/files/681Y748KHKF_cf9722c7-f514-4191-b122-93ed29ec084c_600x.jpg?v=1714355826",/products/tiago-top-khaki,,"$1,350",,No,men_ready_to_wear.html
531Y713BSHZ,Eddie Top in Linen,"$1,590",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/531Y713BSHZ_600x.jpg?v=1707152661, //www.therow.com/cdn/shop/files/531Y713BSHF_600x.jpg?v=1705171109",/products/eddie-top-blue-shade,,"$1,590",,No,men_ready_to_wear.html
632W2965MJVZ,Marlon Pant in Cotton,$990,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/632W2965MJVZ_600x.jpg?v=1707152684, //www.therow.com/cdn/shop/files/632W2965MJVF_600x.jpg?v=1705222419",/products/marlon-pant-beige,,$990,,No,men_ready_to_wear.html
51F377CGMZ,Benji Crew Neck in Cashmere,"$1,290",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/51F377CGMZ_600x.jpg?v=1707146855, //www.therow.com/cdn/shop/files/51F377CGMF_600x.jpg?v=1705169224",/products/benji-crew-neck-charcoal-grey-melange,,"$1,290",,No,men_ready_to_wear.html
606W2961SGPZ,Chani Pant in Corduroy,"$1,290",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/606W2961SGPZ_600x.jpg?v=1707142740, //www.therow.com/cdn/shop/files/606W2961SGPF_600x.jpg?v=1705170462",/products/chani-pant-blue,,"$1,290",,No,men_ready_to_wear.html
636W2805KGMZ,Penn Shirt in Cashmere,"$4,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/636W2805KGMZ_600x.jpg?v=1707151621, //www.therow.com/cdn/shop/files/636W2805KGMF_600x.jpg?v=1705223887",/products/penn-shirt-grey,,"$4,250",,Yes,men_ready_to_wear.html
559K569PWBZ,Steven Top in Cotton,$620,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/559K569PWBZ_600x.jpg?v=1707151542, //www.therow.com/cdn/shop/files/559K569PWBF_600x.jpg?v=1705225044",/products/steven-top-powder-blue,,$620,,Yes,men_ready_to_wear.html
638W2951BHDZ,Burted Jean in Denim,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/638W2951BHDZ_600x.jpg?v=1707151583, //www.therow.com/cdn/shop/files/638W2951BHDF_600x.jpg?v=1705169783",/products/burted-jean-bleached,,"$1,050",,No,men_ready_to_wear.html
641W2868LTPZ,Flemming Coat in Cotton,"$4,450",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/641W2868LTPZ_600x.jpg?v=1707151679, //www.therow.com/cdn/shop/files/641W2868LTPF_600x.jpg?v=1705171864",/products/flemming-coat-light-taupe,,"$4,450",,No,men_ready_to_wear.html
625Y695LPKZ,Joyce Top in Cotton and Cashmere,"$1,890",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/625Y695LPKZ_600x.jpg?v=1707153319, //www.therow.com/cdn/shop/files/625Y695LPKF_600x.jpg?v=1705218537",/products/joyce-top-light-pink,,"$1,890",,No,men_ready_to_wear.html
585W2961BURZ,Carlisle Pant in Corduroy,"$1,150",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/585W2961BURZ_600x.jpg?v=1707153284, //www.therow.com/cdn/shop/files/585W2961BURF_600x.jpg?v=1705170085",/products/carlisle-pant-red,,"$1,150",,No,men_ready_to_wear.html
598K569IVRZ,Blaine Top in Cotton,$590,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/598K569IVRZ_600x.jpg?v=1707146799, //www.therow.com/cdn/shop/files/598K569IVRF_600x.jpg?v=1705169533",/products/blaine-top-ivory,,$590,,No,men_ready_to_wear.html
646W2187BLKZ,Kaol Pant in Cotton,"$1,350",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/646W2187BLKZ_600x.jpg?v=1707140293, //www.therow.com/cdn/shop/files/646W2187BLKF_600x.jpg?v=1705218657",/products/kaol-pant-black,,"$1,350",,No,men_ready_to_wear.html
603W2916DRNZ,Brogan Coat in Nylon,"$3,450",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/603W2916DRNZ_600x.jpg?v=1707142017, //www.therow.com/cdn/shop/files/603W2916DRNF_600x.jpg?v=1705169640",/products/brogan-coat-dark-navy,,"$3,450",,No,men_ready_to_wear.html
531Y713PKSZ,Eddie Top in Linen,"$1,590",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/531Y713PKSZ_600x.jpg?v=1707155724, //www.therow.com/cdn/shop/files/531Y713PKSF_600x.jpg?v=1705171122",/products/eddie-top-pink-shade,,"$1,590",,No,men_ready_to_wear.html
636W2963BTOZ,Penn Shirt in Corduroy,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/636W2963BTOZ_600x.jpg?v=1707152262, //www.therow.com/cdn/shop/files/636W2963BTOF_600x.jpg?v=1705223901",/products/penn-shirt-orange,,"$1,250",,No,men_ready_to_wear.html
413W3104BHDZ,Carlisle Jean in Denim,$990,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/413W3104BHDZ_600x.jpg?v=1707152402, //www.therow.com/cdn/shop/files/413W3104BHDF_600x.jpg?v=1705170047",/products/carlisle-jean-bleached,,$990,,No,men_ready_to_wear.html
607W1699BLKZ,Clayton Coat in Cotton and Cashmere,"$3,750",men_ready_to_wear,"//www.therow.com/cdn/shop/files/607W1699BLKZ_600x.jpg?v=1705170663, //www.therow.com/cdn/shop/files/607W1699BLKF_600x.jpg?v=1705170663",/products/clayton-coat-black,,"$3,750",,No,men_ready_to_wear.html
559K569WHTZ,Steven Top in Cotton,$620,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/559K569WHTZ_600x.jpg?v=1707151390, //www.therow.com/cdn/shop/files/559K569WHTF_600x.jpg?v=1705225065",/products/steven-top-white-2,,$620,,No,men_ready_to_wear.html
606W2961BLKZ,Chani Pant in Corduroy,"$1,290",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/606W2961BLKZ_600x.jpg?v=1707139503, //www.therow.com/cdn/shop/files/606W2961BLKF_600x.jpg?v=1705170450",/products/chani-pant-black,,"$1,290",,No,men_ready_to_wear.html
609Y587BLKZ,Corbin Top in Cotton,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/609Y587BLKZ_600x.jpg?v=1707139306, //www.therow.com/cdn/shop/files/609Y587BLKF_600x.jpg?v=1705170833",/products/corbin-top-black,,"$1,250",,No,men_ready_to_wear.html
612K569BLKZ,Dolino Top in Cotton,$690,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/612K569BLKZ_600x.jpg?v=1707151518, //www.therow.com/cdn/shop/files/612K569BLKF_600x.jpg?v=1705170953",/products/dolino-top-black-1,,$690,,No,men_ready_to_wear.html
585W2961BLKZ,Carlisle Pant in Corduroy,"$1,150",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/585W2961BLKZ_600x.jpg?v=1707153142, //www.therow.com/cdn/shop/files/585W2961BLKF_600x.jpg?v=1705170058",/products/carlisle-pant-black,,"$1,150",,No,men_ready_to_wear.html
621Y693BLKZ,Hank Top in Linen,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/621Y693BLKZ_600x.jpg?v=1707151303, //www.therow.com/cdn/shop/files/621Y693BLKF_600x.jpg?v=1705218201",/products/hank-top-black,,"$1,050",,No,men_ready_to_wear.html
618W2900BLKZ,Frank Jacket in Cotton,"$2,790",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/618W2900BLKZ_600x.jpg?v=1707153193, //www.therow.com/cdn/shop/files/618W2900BLKF_600x.jpg?v=1705172019",/products/frank-jacket-black,,"$2,790",,Yes,men_ready_to_wear.html
636W2963PIGZ,Penn Shirt in Corduroy,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/636W2963PIGZ_600x.jpg?v=1707151360, //www.therow.com/cdn/shop/files/636W2963PIGF_600x.jpg?v=1705223875",/products/penn-shirt-green,,"$1,250",,No,men_ready_to_wear.html
583W2187MILZ,Wrenley Top in Cotton,"$1,550",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/583W2187MILZ_600x.jpg?v=1707153904, //www.therow.com/cdn/shop/files/583W2187MILF_600x.jpg?v=1705225497",/products/wrenley-top-white,,"$1,550",,No,men_ready_to_wear.html
633Y284GRNZ,Marnie Top in Cashmere,"$4,550",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/633Y284GRNZ_600x.jpg?v=1707139848, //www.therow.com/cdn/shop/files/633Y284GRNF_600x.jpg?v=1705222432",/products/marnie-top-green,,"$4,550",,No,men_ready_to_wear.html
585W2962PIGZ,Carlisle Pant in Corduroy,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/585W2962PIGZ_600x.jpg?v=1707139809, //www.therow.com/cdn/shop/files/585W2962PIGF_600x.jpg?v=1705170072",/products/carlisle-pant-green,,"$1,050",,No,men_ready_to_wear.html
607W2907MULZ,Clayton Coat in Wool,"$4,450",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/607W2907MULZ_600x.jpg?v=1707155529, //www.therow.com/cdn/shop/files/607W2907MULF_600x.jpg?v=1705170674",/products/clayton-coat-multi,,"$4,450",,No,men_ready_to_wear.html
616W2859BLKZ,Finch Pant in Wool,"$1,350",men_ready_to_wear,"//www.therow.com/cdn/shop/files/616W2859BLKZ_600x.jpg?v=1705171743, //www.therow.com/cdn/shop/files/616W2859BLKF_600x.jpg?v=1705171743",/products/finch-pant-black,,"$1,350",,No,men_ready_to_wear.html
636W2068WHTZ,Penn Shirt in Cotton,"$1,150",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/636W2068WHTZ_600x.jpg?v=1707154518, //www.therow.com/cdn/shop/files/636W2068WHTF_600x.jpg?v=1705223912",/products/penn-shirt-white,,"$1,150",,No,men_ready_to_wear.html
570W2907MULZ,Phil Jacket in Wool,"$3,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/570W2907MULZ_600x.jpg?v=1707155482, //www.therow.com/cdn/shop/files/570W2907MULF_600x.jpg?v=1705223960",/products/phil-jacket-multi,,"$3,250",,No,men_ready_to_wear.html
621Y693OWHZ,Hank Top in Linen,"$1,050",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/621Y693OWHZ_600x.jpg?v=1707137366, //www.therow.com/cdn/shop/files/621Y693OWHF_600x.jpg?v=1705218217",/products/hank-top-off-white,,"$1,050",,No,men_ready_to_wear.html
506W2877TIMZ,Abram Jacket in Virgin Wool,"$2,990",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/506W2877TIMZ_600x.jpg?v=1707155283, //www.therow.com/cdn/shop/files/506W2877TIMF_600x.jpg?v=1705163630",/products/abram-jacket-taupe-ivory-melange,,"$2,990",,No,men_ready_to_wear.html
565W2861BQEZ,Miller Shirt in Silk,"$2,290",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/565W2861BQEZ_600x.jpg?v=1707140612, //www.therow.com/cdn/shop/files/565W2861BQEF_600x.jpg?v=1705222840",/products/miller-shirt-ivory,,"$2,290",,No,men_ready_to_wear.html
626W2877TIMZ,Keenan Pant in Virgin Wool,"$1,350",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/626W2877TIMZ_600x.jpg?v=1707155237, //www.therow.com/cdn/shop/files/626W2877TIMF_600x.jpg?v=1705218693",/products/keenan-pant-taupe-ivory-melange,,"$1,350",,No,men_ready_to_wear.html
506W2881OABZ,Abram Jacket in Virgin Wool,"$3,790",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/506W2881OABZ_600x.jpg?v=1707152015, //www.therow.com/cdn/shop/files/506W2881OABF_600x.jpg?v=1705163595",/products/abram-jacket-brown,,"$3,790",,No,men_ready_to_wear.html
609Y587BROZ,Corbin Top in Cotton,"$1,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/609Y587BROZ_600x.jpg?v=1707140794, //www.therow.com/cdn/shop/files/609Y587BROF_600x.jpg?v=1705170845",/products/corbin-top-brown,,"$1,250",,No,men_ready_to_wear.html
626W2881OABZ,Keenan Pant in Virgin Wool,"$1,950",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/626W2881OABZ_600x.jpg?v=1707152079, //www.therow.com/cdn/shop/files/626W2881OABF_600x.jpg?v=1705218669",/products/keenan-pant-brown,,"$1,950",,No,men_ready_to_wear.html
628W2862LHSZ,Kiton Shirt in Silk,"$1,390",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/628W2862LHSZ_600x.jpg?v=1707151955, //www.therow.com/cdn/shop/files/628W2862LHSF_600x.jpg?v=1705218791",/products/kiton-shirt-blue,,"$1,390",,No,men_ready_to_wear.html
598K569BLKZ,Blaine Top in Cotton,$590,men_ready_to_wear,", , //www.therow.com/cdn/shop/files/598K569BLKZ_600x.jpg?v=1707153436, //www.therow.com/cdn/shop/files/598K569BLKF_600x.jpg?v=1705169465",/products/blaine-top-black,,$590,,No,men_ready_to_wear.html
634W2968DRNZ,Marri Jacket in Polyester and Wool,"$2,250",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/634W2968DRNZ_600x.jpg?v=1707141780, //www.therow.com/cdn/shop/files/634W2968DRNF_600x.jpg?v=1705222652",/products/marri-jacket-dark-navy,,"$2,250",,No,men_ready_to_wear.html
508W2938GSTZ,Albie Shirt in Silk,"$1,290",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/508W2938GSTZ_600x.jpg?v=1707147057, //www.therow.com/cdn/shop/files/508W2938GSTF_600x.jpg?v=1705164684",/products/albie-shirt-grey,,"$1,290",,No,men_ready_to_wear.html
626W2968DRNZ,Keenan Pant in Polyester and Wool,"$1,120",men_ready_to_wear,", , //www.therow.com/cdn/shop/files/626W2968DRNZ_600x.jpg?v=1707141523, //www.therow.com/cdn/shop/files/626W2968DRNF_600x.jpg?v=1705218682",/products/keenan-pant-dark-navy,,"$1,120",,No,men_ready_to_wear.html
